timestamp,price_balancing_energy_positive,price_balancing_energy_negative
1615275000,0.15,0.15
1615275900,0.15,0.15
1615276800,0.15,0.15
1615277700,0.15,0.15
1615278600,0.15,0.15
1615279500,0.15,0.15
1615280400,0.15,0.15
1615281300,0.15,0.15
1615282200,0.15,0.15
1615283100,0.15,0.15
1615284000,0.15,0.15
1615284900,0.15,0.15
1615285800,0.15,0.15
1615286700,0.15,0.15
1615287600,0.15,0.15
1615288500,0.15,0.15
1615289400,0.15,0.15
1615290300,0.15,0.15
1615291200,0.15,0.15
1615292100,0.15,0.15
1615293000,0.15,0.15
1615293900,0.15,0.15
1615294800,0.15,0.15
1615295700,0.15,0.15
1615296600,0.15,0.15
1615297500,0.15,0.15
1615298400,0.15,0.15
1615299300,0.15,0.15
1615300200,0.15,0.15
1615301100,0.15,0.15
1615302000,0.15,0.15
1615302900,0.15,0.15
1615303800,0.15,0.15
1615304700,0.15,0.15
1615305600,0.15,0.15
1615306500,0.15,0.15
1615307400,0.15,0.15
1615308300,0.15,0.15
1615309200,0.15,0.15
1615310100,0.15,0.15
1615311000,0.15,0.15
1615311900,0.15,0.15
1615312800,0.15,0.15
1615313700,0.15,0.15
1615314600,0.15,0.15
1615315500,0.15,0.15
1615316400,0.15,0.15
1615317300,0.15,0.15
1615318200,0.15,0.15
1615319100,0.15,0.15
1615320000,0.15,0.15
1615320900,0.15,0.15
1615321800,0.15,0.15
1615322700,0.15,0.15
1615323600,0.15,0.15
1615324500,0.15,0.15
1615325400,0.15,0.15
1615326300,0.15,0.15
1615327200,0.15,0.15
1615328100,0.15,0.15
1615329000,0.15,0.15
1615329900,0.15,0.15
1615330800,0.15,0.15
1615331700,0.15,0.15
1615332600,0.15,0.15
1615333500,0.15,0.15
1615334400,0.15,0.15
1615335300,0.15,0.15
1615336200,0.15,0.15
1615337100,0.15,0.15
1615338000,0.15,0.15
1615338900,0.15,0.15
1615339800,0.15,0.15
1615340700,0.15,0.15
1615341600,0.15,0.15
1615342500,0.15,0.15
1615343400,0.15,0.15
1615344300,0.15,0.15
1615345200,0.15,0.15
1615346100,0.15,0.15
1615347000,0.15,0.15
1615347900,0.15,0.15
1615348800,0.15,0.15
1615349700,0.15,0.15
1615350600,0.15,0.15
1615351500,0.15,0.15
1615352400,0.15,0.15
1615353300,0.15,0.15
1615354200,0.15,0.15
1615355100,0.15,0.15
1615356000,0.15,0.15
1615356900,0.15,0.15
1615357800,0.15,0.15
1615358700,0.15,0.15
1615359600,0.15,0.15
1615360500,0.15,0.15
1615361400,0.15,0.15
1615362300,0.15,0.15
1615363200,0.15,0.15
1615364100,0.15,0.15
1615365000,0.15,0.15
1615365900,0.15,0.15
1615366800,0.15,0.15
1615367700,0.15,0.15
1615368600,0.15,0.15
1615369500,0.15,0.15
1615370400,0.15,0.15
1615371300,0.15,0.15
1615372200,0.15,0.15
1615373100,0.15,0.15
1615374000,0.15,0.15
1615374900,0.15,0.15
1615375800,0.15,0.15
1615376700,0.15,0.15
1615377600,0.15,0.15
1615378500,0.15,0.15
1615379400,0.15,0.15
1615380300,0.15,0.15
1615381200,0.15,0.15
1615382100,0.15,0.15
1615383000,0.15,0.15
1615383900,0.15,0.15
1615384800,0.15,0.15
1615385700,0.15,0.15
1615386600,0.15,0.15
1615387500,0.15,0.15
1615388400,0.15,0.15
1615389300,0.15,0.15
1615390200,0.15,0.15
1615391100,0.15,0.15
1615392000,0.15,0.15
1615392900,0.15,0.15
1615393800,0.15,0.15
1615394700,0.15,0.15
1615395600,0.15,0.15
1615396500,0.15,0.15
1615397400,0.15,0.15
1615398300,0.15,0.15
1615399200,0.15,0.15
1615400100,0.15,0.15
1615401000,0.15,0.15
1615401900,0.15,0.15
1615402800,0.15,0.15
1615403700,0.15,0.15
1615404600,0.15,0.15
1615405500,0.15,0.15
1615406400,0.15,0.15
1615407300,0.15,0.15
1615408200,0.15,0.15
1615409100,0.15,0.15
1615410000,0.15,0.15
1615410900,0.15,0.15
1615411800,0.15,0.15
1615412700,0.15,0.15
1615413600,0.15,0.15
1615414500,0.15,0.15
1615415400,0.15,0.15
1615416300,0.15,0.15
1615417200,0.15,0.15
1615418100,0.15,0.15
1615419000,0.15,0.15
1615419900,0.15,0.15
1615420800,0.15,0.15
1615421700,0.15,0.15
1615422600,0.15,0.15
1615423500,0.15,0.15
1615424400,0.15,0.15
1615425300,0.15,0.15
1615426200,0.15,0.15
1615427100,0.15,0.15
1615428000,0.15,0.15
1615428900,0.15,0.15
1615429800,0.15,0.15
1615430700,0.15,0.15
1615431600,0.15,0.15
1615432500,0.15,0.15
1615433400,0.15,0.15
1615434300,0.15,0.15
1615435200,0.15,0.15
1615436100,0.15,0.15
1615437000,0.15,0.15
1615437900,0.15,0.15
1615438800,0.15,0.15
1615439700,0.15,0.15
1615440600,0.15,0.15
1615441500,0.15,0.15
1615442400,0.15,0.15
1615443300,0.15,0.15
1615444200,0.15,0.15
1615445100,0.15,0.15
1615446000,0.15,0.15
1615446900,0.15,0.15
1615447800,0.15,0.15
1615448700,0.15,0.15
1615449600,0.15,0.15
1615450500,0.15,0.15
1615451400,0.15,0.15
1615452300,0.15,0.15
1615453200,0.15,0.15
1615454100,0.15,0.15
1615455000,0.15,0.15
1615455900,0.15,0.15
1615456800,0.15,0.15
1615457700,0.15,0.15
1615458600,0.15,0.15
1615459500,0.15,0.15
1615460400,0.15,0.15
1615461300,0.15,0.15
1615462200,0.15,0.15
1615463100,0.15,0.15
1615464000,0.15,0.15
1615464900,0.15,0.15
1615465800,0.15,0.15
1615466700,0.15,0.15
1615467600,0.15,0.15
1615468500,0.15,0.15
1615469400,0.15,0.15
1615470300,0.15,0.15
1615471200,0.15,0.15
1615472100,0.15,0.15
1615473000,0.15,0.15
1615473900,0.15,0.15
1615474800,0.15,0.15
1615475700,0.15,0.15
1615476600,0.15,0.15
1615477500,0.15,0.15
1615478400,0.15,0.15
1615479300,0.15,0.15
1615480200,0.15,0.15
1615481100,0.15,0.15
1615482000,0.15,0.15
1615482900,0.15,0.15
1615483800,0.15,0.15
1615484700,0.15,0.15
1615485600,0.15,0.15
1615486500,0.15,0.15
1615487400,0.15,0.15
1615488300,0.15,0.15
1615489200,0.15,0.15
1615490100,0.15,0.15
1615491000,0.15,0.15
1615491900,0.15,0.15
1615492800,0.15,0.15
1615493700,0.15,0.15
1615494600,0.15,0.15
1615495500,0.15,0.15
1615496400,0.15,0.15
1615497300,0.15,0.15
1615498200,0.15,0.15
1615499100,0.15,0.15
1615500000,0.15,0.15
1615500900,0.15,0.15
1615501800,0.15,0.15
1615502700,0.15,0.15
1615503600,0.15,0.15
1615504500,0.15,0.15
1615505400,0.15,0.15
1615506300,0.15,0.15
1615507200,0.15,0.15
1615508100,0.15,0.15
1615509000,0.15,0.15
1615509900,0.15,0.15
1615510800,0.15,0.15
1615511700,0.15,0.15
1615512600,0.15,0.15
1615513500,0.15,0.15
1615514400,0.15,0.15
1615515300,0.15,0.15
1615516200,0.15,0.15
1615517100,0.15,0.15
1615518000,0.15,0.15
1615518900,0.15,0.15
1615519800,0.15,0.15
1615520700,0.15,0.15
1615521600,0.15,0.15
1615522500,0.15,0.15
1615523400,0.15,0.15
1615524300,0.15,0.15
1615525200,0.15,0.15
1615526100,0.15,0.15
1615527000,0.15,0.15
1615527900,0.15,0.15
1615528800,0.15,0.15
1615529700,0.15,0.15
1615530600,0.15,0.15
1615531500,0.15,0.15
1615532400,0.15,0.15
1615533300,0.15,0.15
1615534200,0.15,0.15
1615535100,0.15,0.15
1615536000,0.15,0.15
1615536900,0.15,0.15
1615537800,0.15,0.15
1615538700,0.15,0.15
1615539600,0.15,0.15
1615540500,0.15,0.15
1615541400,0.15,0.15
1615542300,0.15,0.15
1615543200,0.15,0.15
1615544100,0.15,0.15
1615545000,0.15,0.15
1615545900,0.15,0.15
1615546800,0.15,0.15
1615547700,0.15,0.15
1615548600,0.15,0.15
1615549500,0.15,0.15
1615550400,0.15,0.15
1615551300,0.15,0.15
1615552200,0.15,0.15
1615553100,0.15,0.15
1615554000,0.15,0.15
1615554900,0.15,0.15
1615555800,0.15,0.15
1615556700,0.15,0.15
1615557600,0.15,0.15
1615558500,0.15,0.15
1615559400,0.15,0.15
1615560300,0.15,0.15
1615561200,0.15,0.15
1615562100,0.15,0.15
1615563000,0.15,0.15
1615563900,0.15,0.15
1615564800,0.15,0.15
1615565700,0.15,0.15
1615566600,0.15,0.15
1615567500,0.15,0.15
1615568400,0.15,0.15
1615569300,0.15,0.15
1615570200,0.15,0.15
1615571100,0.15,0.15
1615572000,0.15,0.15
1615572900,0.15,0.15
1615573800,0.15,0.15
1615574700,0.15,0.15
1615575600,0.15,0.15
1615576500,0.15,0.15
1615577400,0.15,0.15
1615578300,0.15,0.15
1615579200,0.15,0.15
1615580100,0.15,0.15
1615581000,0.15,0.15
1615581900,0.15,0.15
1615582800,0.15,0.15
1615583700,0.15,0.15
1615584600,0.15,0.15
1615585500,0.15,0.15
1615586400,0.15,0.15
1615587300,0.15,0.15
1615588200,0.15,0.15
1615589100,0.15,0.15
1615590000,0.15,0.15
1615590900,0.15,0.15
1615591800,0.15,0.15
1615592700,0.15,0.15
1615593600,0.15,0.15
1615594500,0.15,0.15
1615595400,0.15,0.15
1615596300,0.15,0.15
1615597200,0.15,0.15
1615598100,0.15,0.15
1615599000,0.15,0.15
1615599900,0.15,0.15
1615600800,0.15,0.15
1615601700,0.15,0.15
1615602600,0.15,0.15
1615603500,0.15,0.15
1615604400,0.15,0.15
1615605300,0.15,0.15
1615606200,0.15,0.15
1615607100,0.15,0.15
1615608000,0.15,0.15
1615608900,0.15,0.15
1615609800,0.15,0.15
1615610700,0.15,0.15
1615611600,0.15,0.15
1615612500,0.15,0.15
1615613400,0.15,0.15
1615614300,0.15,0.15
1615615200,0.15,0.15
1615616100,0.15,0.15
1615617000,0.15,0.15
1615617900,0.15,0.15
1615618800,0.15,0.15
1615619700,0.15,0.15
1615620600,0.15,0.15
1615621500,0.15,0.15
1615622400,0.15,0.15
1615623300,0.15,0.15
1615624200,0.15,0.15
1615625100,0.15,0.15
1615626000,0.15,0.15
1615626900,0.15,0.15
1615627800,0.15,0.15
1615628700,0.15,0.15
1615629600,0.15,0.15
1615630500,0.15,0.15
1615631400,0.15,0.15
1615632300,0.15,0.15
1615633200,0.15,0.15
1615634100,0.15,0.15
1615635000,0.15,0.15
1615635900,0.15,0.15
1615636800,0.15,0.15
1615637700,0.15,0.15
1615638600,0.15,0.15
1615639500,0.15,0.15
1615640400,0.15,0.15
1615641300,0.15,0.15
1615642200,0.15,0.15
1615643100,0.15,0.15
1615644000,0.15,0.15
1615644900,0.15,0.15
1615645800,0.15,0.15
1615646700,0.15,0.15
1615647600,0.15,0.15
1615648500,0.15,0.15
1615649400,0.15,0.15
1615650300,0.15,0.15
1615651200,0.15,0.15
1615652100,0.15,0.15
1615653000,0.15,0.15
1615653900,0.15,0.15
1615654800,0.15,0.15
1615655700,0.15,0.15
1615656600,0.15,0.15
1615657500,0.15,0.15
1615658400,0.15,0.15
1615659300,0.15,0.15
1615660200,0.15,0.15
1615661100,0.15,0.15
1615662000,0.15,0.15
1615662900,0.15,0.15
1615663800,0.15,0.15
1615664700,0.15,0.15
1615665600,0.15,0.15
1615666500,0.15,0.15
1615667400,0.15,0.15
1615668300,0.15,0.15
1615669200,0.15,0.15
1615670100,0.15,0.15
1615671000,0.15,0.15
1615671900,0.15,0.15
1615672800,0.15,0.15
1615673700,0.15,0.15
1615674600,0.15,0.15
1615675500,0.15,0.15
1615676400,0.15,0.15
1615677300,0.15,0.15
1615678200,0.15,0.15
1615679100,0.15,0.15
1615680000,0.15,0.15
1615680900,0.15,0.15
1615681800,0.15,0.15
1615682700,0.15,0.15
1615683600,0.15,0.15
1615684500,0.15,0.15
1615685400,0.15,0.15
1615686300,0.15,0.15
1615687200,0.15,0.15
1615688100,0.15,0.15
1615689000,0.15,0.15
1615689900,0.15,0.15
1615690800,0.15,0.15
1615691700,0.15,0.15
1615692600,0.15,0.15
1615693500,0.15,0.15
1615694400,0.15,0.15
1615695300,0.15,0.15
1615696200,0.15,0.15
1615697100,0.15,0.15
1615698000,0.15,0.15
1615698900,0.15,0.15
1615699800,0.15,0.15
1615700700,0.15,0.15
1615701600,0.15,0.15
1615702500,0.15,0.15
1615703400,0.15,0.15
1615704300,0.15,0.15
1615705200,0.15,0.15
1615706100,0.15,0.15
1615707000,0.15,0.15
1615707900,0.15,0.15
1615708800,0.15,0.15
1615709700,0.15,0.15
1615710600,0.15,0.15
1615711500,0.15,0.15
1615712400,0.15,0.15
1615713300,0.15,0.15
1615714200,0.15,0.15
1615715100,0.15,0.15
1615716000,0.15,0.15
1615716900,0.15,0.15
1615717800,0.15,0.15
1615718700,0.15,0.15
1615719600,0.15,0.15
1615720500,0.15,0.15
1615721400,0.15,0.15
1615722300,0.15,0.15
1615723200,0.15,0.15
1615724100,0.15,0.15
1615725000,0.15,0.15
1615725900,0.15,0.15
1615726800,0.15,0.15
1615727700,0.15,0.15
1615728600,0.15,0.15
1615729500,0.15,0.15
1615730400,0.15,0.15
1615731300,0.15,0.15
1615732200,0.15,0.15
1615733100,0.15,0.15
1615734000,0.15,0.15
1615734900,0.15,0.15
1615735800,0.15,0.15
1615736700,0.15,0.15
1615737600,0.15,0.15
1615738500,0.15,0.15
1615739400,0.15,0.15
1615740300,0.15,0.15
1615741200,0.15,0.15
1615742100,0.15,0.15
1615743000,0.15,0.15
1615743900,0.15,0.15
1615744800,0.15,0.15
1615745700,0.15,0.15
1615746600,0.15,0.15
1615747500,0.15,0.15
1615748400,0.15,0.15
1615749300,0.15,0.15
1615750200,0.15,0.15
1615751100,0.15,0.15
1615752000,0.15,0.15
1615752900,0.15,0.15
1615753800,0.15,0.15
1615754700,0.15,0.15
1615755600,0.15,0.15
1615756500,0.15,0.15
1615757400,0.15,0.15
1615758300,0.15,0.15
1615759200,0.15,0.15
1615760100,0.15,0.15
1615761000,0.15,0.15
1615761900,0.15,0.15
1615762800,0.15,0.15
1615763700,0.15,0.15
1615764600,0.15,0.15
1615765500,0.15,0.15
1615766400,0.15,0.15
1615767300,0.15,0.15
1615768200,0.15,0.15
1615769100,0.15,0.15
1615770000,0.15,0.15
1615770900,0.15,0.15
1615771800,0.15,0.15
1615772700,0.15,0.15
1615773600,0.15,0.15
1615774500,0.15,0.15
1615775400,0.15,0.15
1615776300,0.15,0.15
1615777200,0.15,0.15
1615778100,0.15,0.15
1615779000,0.15,0.15
1615779900,0.15,0.15
1615780800,0.15,0.15
1615781700,0.15,0.15
1615782600,0.15,0.15
1615783500,0.15,0.15
1615784400,0.15,0.15
1615785300,0.15,0.15
1615786200,0.15,0.15
1615787100,0.15,0.15
1615788000,0.15,0.15
1615788900,0.15,0.15
1615789800,0.15,0.15
1615790700,0.15,0.15
1615791600,0.15,0.15
1615792500,0.15,0.15
1615793400,0.15,0.15
1615794300,0.15,0.15
1615795200,0.15,0.15
1615796100,0.15,0.15
1615797000,0.15,0.15
1615797900,0.15,0.15
1615798800,0.15,0.15
1615799700,0.15,0.15
1615800600,0.15,0.15
1615801500,0.15,0.15
1615802400,0.15,0.15
1615803300,0.15,0.15
1615804200,0.15,0.15
1615805100,0.15,0.15
1615806000,0.15,0.15
1615806900,0.15,0.15
1615807800,0.15,0.15
1615808700,0.15,0.15
1615809600,0.15,0.15
1615810500,0.15,0.15
1615811400,0.15,0.15
1615812300,0.15,0.15
1615813200,0.15,0.15
1615814100,0.15,0.15
1615815000,0.15,0.15
1615815900,0.15,0.15
1615816800,0.15,0.15
1615817700,0.15,0.15
1615818600,0.15,0.15
1615819500,0.15,0.15
1615820400,0.15,0.15
1615821300,0.15,0.15
1615822200,0.15,0.15
1615823100,0.15,0.15
1615824000,0.15,0.15
1615824900,0.15,0.15
1615825800,0.15,0.15
1615826700,0.15,0.15
1615827600,0.15,0.15
1615828500,0.15,0.15
1615829400,0.15,0.15
1615830300,0.15,0.15
1615831200,0.15,0.15
1615832100,0.15,0.15
1615833000,0.15,0.15
1615833900,0.15,0.15
1615834800,0.15,0.15
1615835700,0.15,0.15
1615836600,0.15,0.15
1615837500,0.15,0.15
1615838400,0.15,0.15
1615839300,0.15,0.15
1615840200,0.15,0.15
1615841100,0.15,0.15
1615842000,0.15,0.15
1615842900,0.15,0.15
1615843800,0.15,0.15
1615844700,0.15,0.15
1615845600,0.15,0.15
1615846500,0.15,0.15
1615847400,0.15,0.15
1615848300,0.15,0.15
1615849200,0.15,0.15
1615850100,0.15,0.15
1615851000,0.15,0.15
1615851900,0.15,0.15
1615852800,0.15,0.15
1615853700,0.15,0.15
1615854600,0.15,0.15
1615855500,0.15,0.15
1615856400,0.15,0.15
1615857300,0.15,0.15
1615858200,0.15,0.15
1615859100,0.15,0.15
1615860000,0.15,0.15
1615860900,0.15,0.15
1615861800,0.15,0.15
1615862700,0.15,0.15
1615863600,0.15,0.15
1615864500,0.15,0.15
1615865400,0.15,0.15
1615866300,0.15,0.15
1615867200,0.15,0.15
1615868100,0.15,0.15
1615869000,0.15,0.15
1615869900,0.15,0.15
1615870800,0.15,0.15
1615871700,0.15,0.15
1615872600,0.15,0.15
1615873500,0.15,0.15
1615874400,0.15,0.15
1615875300,0.15,0.15
1615876200,0.15,0.15
1615877100,0.15,0.15
1615878000,0.15,0.15
1615878900,0.15,0.15
1615879800,0.15,0.15
1615880700,0.15,0.15
1615881600,0.15,0.15
1615882500,0.15,0.15
1615883400,0.15,0.15
1615884300,0.15,0.15
1615885200,0.15,0.15
1615886100,0.15,0.15
1615887000,0.15,0.15
1615887900,0.15,0.15
1615888800,0.15,0.15
1615889700,0.15,0.15
1615890600,0.15,0.15
1615891500,0.15,0.15
1615892400,0.15,0.15
1615893300,0.15,0.15
1615894200,0.15,0.15
1615895100,0.15,0.15
1615896000,0.15,0.15
1615896900,0.15,0.15
1615897800,0.15,0.15
1615898700,0.15,0.15
1615899600,0.15,0.15
1615900500,0.15,0.15
1615901400,0.15,0.15
1615902300,0.15,0.15
1615903200,0.15,0.15
1615904100,0.15,0.15
1615905000,0.15,0.15
1615905900,0.15,0.15
1615906800,0.15,0.15
1615907700,0.15,0.15
1615908600,0.15,0.15
1615909500,0.15,0.15
1615910400,0.15,0.15
1615911300,0.15,0.15
1615912200,0.15,0.15
1615913100,0.15,0.15
1615914000,0.15,0.15
1615914900,0.15,0.15
1615915800,0.15,0.15
1615916700,0.15,0.15
1615917600,0.15,0.15
1615918500,0.15,0.15
1615919400,0.15,0.15
1615920300,0.15,0.15
1615921200,0.15,0.15
1615922100,0.15,0.15
1615923000,0.15,0.15
1615923900,0.15,0.15
1615924800,0.15,0.15
1615925700,0.15,0.15
1615926600,0.15,0.15
1615927500,0.15,0.15
1615928400,0.15,0.15
1615929300,0.15,0.15
1615930200,0.15,0.15
1615931100,0.15,0.15
1615932000,0.15,0.15
1615932900,0.15,0.15
1615933800,0.15,0.15
1615934700,0.15,0.15
1615935600,0.15,0.15
1615936500,0.15,0.15
1615937400,0.15,0.15
1615938300,0.15,0.15
1615939200,0.15,0.15
1615940100,0.15,0.15
1615941000,0.15,0.15
1615941900,0.15,0.15
1615942800,0.15,0.15
1615943700,0.15,0.15
1615944600,0.15,0.15
1615945500,0.15,0.15
1615946400,0.15,0.15
1615947300,0.15,0.15
1615948200,0.15,0.15
1615949100,0.15,0.15
1615950000,0.15,0.15
1615950900,0.15,0.15
1615951800,0.15,0.15
1615952700,0.15,0.15
1615953600,0.15,0.15
1615954500,0.15,0.15
1615955400,0.15,0.15
1615956300,0.15,0.15
1615957200,0.15,0.15
1615958100,0.15,0.15
1615959000,0.15,0.15
1615959900,0.15,0.15
1615960800,0.15,0.15
1615961700,0.15,0.15
1615962600,0.15,0.15
1615963500,0.15,0.15
1615964400,0.15,0.15
1615965300,0.15,0.15
1615966200,0.15,0.15
1615967100,0.15,0.15
1615968000,0.15,0.15
1615968900,0.15,0.15
1615969800,0.15,0.15
1615970700,0.15,0.15
1615971600,0.15,0.15
1615972500,0.15,0.15
1615973400,0.15,0.15
1615974300,0.15,0.15
1615975200,0.15,0.15
1615976100,0.15,0.15
1615977000,0.15,0.15
1615977900,0.15,0.15
1615978800,0.15,0.15
1615979700,0.15,0.15
1615980600,0.15,0.15
1615981500,0.15,0.15
1615982400,0.15,0.15
1615983300,0.15,0.15
1615984200,0.15,0.15
1615985100,0.15,0.15
1615986000,0.15,0.15
1615986900,0.15,0.15
1615987800,0.15,0.15
1615988700,0.15,0.15
1615989600,0.15,0.15
1615990500,0.15,0.15
1615991400,0.15,0.15
1615992300,0.15,0.15
1615993200,0.15,0.15
1615994100,0.15,0.15
1615995000,0.15,0.15
1615995900,0.15,0.15
1615996800,0.15,0.15
1615997700,0.15,0.15
1615998600,0.15,0.15
1615999500,0.15,0.15
1616000400,0.15,0.15
1616001300,0.15,0.15
1616002200,0.15,0.15
1616003100,0.15,0.15
1616004000,0.15,0.15
1616004900,0.15,0.15
1616005800,0.15,0.15
1616006700,0.15,0.15
1616007600,0.15,0.15
1616008500,0.15,0.15
1616009400,0.15,0.15
1616010300,0.15,0.15
1616011200,0.15,0.15
1616012100,0.15,0.15
1616013000,0.15,0.15
1616013900,0.15,0.15
1616014800,0.15,0.15
1616015700,0.15,0.15
1616016600,0.15,0.15
1616017500,0.15,0.15
1616018400,0.15,0.15
1616019300,0.15,0.15
1616020200,0.15,0.15
1616021100,0.15,0.15
1616022000,0.15,0.15
1616022900,0.15,0.15
1616023800,0.15,0.15
1616024700,0.15,0.15
1616025600,0.15,0.15
1616026500,0.15,0.15
1616027400,0.15,0.15
1616028300,0.15,0.15
1616029200,0.15,0.15
1616030100,0.15,0.15
1616031000,0.15,0.15
1616031900,0.15,0.15
1616032800,0.15,0.15
1616033700,0.15,0.15
1616034600,0.15,0.15
1616035500,0.15,0.15
1616036400,0.15,0.15
1616037300,0.15,0.15
1616038200,0.15,0.15
1616039100,0.15,0.15
1616040000,0.15,0.15
1616040900,0.15,0.15
1616041800,0.15,0.15
1616042700,0.15,0.15
1616043600,0.15,0.15
1616044500,0.15,0.15
1616045400,0.15,0.15
1616046300,0.15,0.15
1616047200,0.15,0.15
1616048100,0.15,0.15
1616049000,0.15,0.15
1616049900,0.15,0.15
1616050800,0.15,0.15
1616051700,0.15,0.15
1616052600,0.15,0.15
1616053500,0.15,0.15
1616054400,0.15,0.15
1616055300,0.15,0.15
1616056200,0.15,0.15
1616057100,0.15,0.15
1616058000,0.15,0.15
1616058900,0.15,0.15
1616059800,0.15,0.15
1616060700,0.15,0.15
1616061600,0.15,0.15
1616062500,0.15,0.15
1616063400,0.15,0.15
1616064300,0.15,0.15
1616065200,0.15,0.15
1616066100,0.15,0.15
1616067000,0.15,0.15
1616067900,0.15,0.15
1616068800,0.15,0.15
1616069700,0.15,0.15
1616070600,0.15,0.15
1616071500,0.15,0.15
1616072400,0.15,0.15
1616073300,0.15,0.15
1616074200,0.15,0.15
1616075100,0.15,0.15
1616076000,0.15,0.15
1616076900,0.15,0.15
1616077800,0.15,0.15
1616078700,0.15,0.15
1616079600,0.15,0.15
1616080500,0.15,0.15
1616081400,0.15,0.15
1616082300,0.15,0.15
1616083200,0.15,0.15
1616084100,0.15,0.15
1616085000,0.15,0.15
1616085900,0.15,0.15
1616086800,0.15,0.15
1616087700,0.15,0.15
1616088600,0.15,0.15
1616089500,0.15,0.15
1616090400,0.15,0.15
1616091300,0.15,0.15
1616092200,0.15,0.15
1616093100,0.15,0.15
1616094000,0.15,0.15
1616094900,0.15,0.15
1616095800,0.15,0.15
1616096700,0.15,0.15
1616097600,0.15,0.15
1616098500,0.15,0.15
1616099400,0.15,0.15
1616100300,0.15,0.15
1616101200,0.15,0.15
1616102100,0.15,0.15
1616103000,0.15,0.15
1616103900,0.15,0.15
1616104800,0.15,0.15
1616105700,0.15,0.15
1616106600,0.15,0.15
1616107500,0.15,0.15
1616108400,0.15,0.15
1616109300,0.15,0.15
1616110200,0.15,0.15
1616111100,0.15,0.15
1616112000,0.15,0.15
1616112900,0.15,0.15
1616113800,0.15,0.15
1616114700,0.15,0.15
1616115600,0.15,0.15
1616116500,0.15,0.15
1616117400,0.15,0.15
1616118300,0.15,0.15
1616119200,0.15,0.15
1616120100,0.15,0.15
1616121000,0.15,0.15
1616121900,0.15,0.15
1616122800,0.15,0.15
1616123700,0.15,0.15
1616124600,0.15,0.15
1616125500,0.15,0.15
1616126400,0.15,0.15
1616127300,0.15,0.15
1616128200,0.15,0.15
1616129100,0.15,0.15
1616130000,0.15,0.15
1616130900,0.15,0.15
1616131800,0.15,0.15
1616132700,0.15,0.15
1616133600,0.15,0.15
1616134500,0.15,0.15
1616135400,0.15,0.15
1616136300,0.15,0.15
1616137200,0.15,0.15
1616138100,0.15,0.15
1616139000,0.15,0.15
1616139900,0.15,0.15
1616140800,0.15,0.15
1616141700,0.15,0.15
1616142600,0.15,0.15
1616143500,0.15,0.15
1616144400,0.15,0.15
1616145300,0.15,0.15
1616146200,0.15,0.15
1616147100,0.15,0.15
1616148000,0.15,0.15
1616148900,0.15,0.15
1616149800,0.15,0.15
1616150700,0.15,0.15
1616151600,0.15,0.15
1616152500,0.15,0.15
1616153400,0.15,0.15
1616154300,0.15,0.15
1616155200,0.15,0.15
1616156100,0.15,0.15
1616157000,0.15,0.15
1616157900,0.15,0.15
1616158800,0.15,0.15
1616159700,0.15,0.15
1616160600,0.15,0.15
1616161500,0.15,0.15
1616162400,0.15,0.15
1616163300,0.15,0.15
1616164200,0.15,0.15
1616165100,0.15,0.15
1616166000,0.15,0.15
1616166900,0.15,0.15
1616167800,0.15,0.15
1616168700,0.15,0.15
1616169600,0.15,0.15
1616170500,0.15,0.15
1616171400,0.15,0.15
1616172300,0.15,0.15
1616173200,0.15,0.15
1616174100,0.15,0.15
1616175000,0.15,0.15
1616175900,0.15,0.15
1616176800,0.15,0.15
1616177700,0.15,0.15
1616178600,0.15,0.15
1616179500,0.15,0.15
1616180400,0.15,0.15
1616181300,0.15,0.15
1616182200,0.15,0.15
1616183100,0.15,0.15
1616184000,0.15,0.15
1616184900,0.15,0.15
1616185800,0.15,0.15
1616186700,0.15,0.15
1616187600,0.15,0.15
1616188500,0.15,0.15
1616189400,0.15,0.15
1616190300,0.15,0.15
1616191200,0.15,0.15
1616192100,0.15,0.15
1616193000,0.15,0.15
1616193900,0.15,0.15
1616194800,0.15,0.15
1616195700,0.15,0.15
1616196600,0.15,0.15
1616197500,0.15,0.15
1616198400,0.15,0.15
1616199300,0.15,0.15
1616200200,0.15,0.15
1616201100,0.15,0.15
1616202000,0.15,0.15
1616202900,0.15,0.15
1616203800,0.15,0.15
1616204700,0.15,0.15
1616205600,0.15,0.15
1616206500,0.15,0.15
1616207400,0.15,0.15
1616208300,0.15,0.15
1616209200,0.15,0.15
1616210100,0.15,0.15
1616211000,0.15,0.15
1616211900,0.15,0.15
1616212800,0.15,0.15
1616213700,0.15,0.15
1616214600,0.15,0.15
1616215500,0.15,0.15
1616216400,0.15,0.15
1616217300,0.15,0.15
1616218200,0.15,0.15
1616219100,0.15,0.15
1616220000,0.15,0.15
1616220900,0.15,0.15
1616221800,0.15,0.15
1616222700,0.15,0.15
1616223600,0.15,0.15
1616224500,0.15,0.15
1616225400,0.15,0.15
1616226300,0.15,0.15
1616227200,0.15,0.15
1616228100,0.15,0.15
1616229000,0.15,0.15
1616229900,0.15,0.15
1616230800,0.15,0.15
1616231700,0.15,0.15
1616232600,0.15,0.15
1616233500,0.15,0.15
1616234400,0.15,0.15
1616235300,0.15,0.15
1616236200,0.15,0.15
1616237100,0.15,0.15
1616238000,0.15,0.15
1616238900,0.15,0.15
1616239800,0.15,0.15
1616240700,0.15,0.15
